_unit_id,_created_at,_golden,_canary,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,choose_path,end,path_1,path_2,path_3,path_4,path_5,start
414407270,2/15/2014 21:13:30,true,false,1199742515,,2/15/2014 21:13:18,false,gptbanks,1.0,16389317,IND,02,Hyderabad,124.123.93.202,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,Electrical Connectors,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Method and apparatus for measuring photoreceptor voltage potential using -&gt;Adaptive bias control for tri-level xerography -&gt;Image recording apparatus detecting and controlling ima,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus ,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus provided with surface potential control device -&gt;Digitally regulated power supply for use in electrostatic  transfer -&gt;Apparatus for automatically regulati,Cutting and clamping sleeve contact 
414407270,2/15/2014 21:13:57,true,false,1199742734,,2/15/2014 21:13:46,false,gptbanks,1.0,16389317,IND,02,Hyderabad,124.123.93.202,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,Electrical Connectors,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Method and apparatus for measuring photoreceptor voltage potential using -&gt;Adaptive bias control for tri-level xerography -&gt;Image recording apparatus detecting and controlling ima,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus ,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus provided with surface potential control device -&gt;Digitally regulated power supply for use in electrostatic  transfer -&gt;Apparatus for automatically regulati,Cutting and clamping sleeve contact 
414407270,2/15/2014 21:14:00,true,false,1199742771,,2/15/2014 21:13:40,false,giftcardgpt,1.0,20192951,CAN,"","",23.229.5.117,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus,Electrical Connectors,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Method and apparatus for measuring photoreceptor voltage potential using -&gt;Adaptive bias control for tri-level xerography -&gt;Image recording apparatus detecting and controlling ima,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus ,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus provided with surface potential control device -&gt;Digitally regulated power supply for use in electrostatic  transfer -&gt;Apparatus for automatically regulati,Cutting and clamping sleeve contact 
414407270,2/15/2014 21:14:06,true,false,1199742825,,2/15/2014 21:13:57,false,clixsense,1.0,18757679,ROU,10,Bucharest,188.25.110.146,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,Electrical Connectors,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Method and apparatus for measuring photoreceptor voltage potential using -&gt;Adaptive bias control for tri-level xerography -&gt;Image recording apparatus detecting and controlling ima,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus ,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus provided with surface potential control device -&gt;Digitally regulated power supply for use in electrostatic  transfer -&gt;Apparatus for automatically regulati,Cutting and clamping sleeve contact 
414407270,2/15/2014 21:14:18,true,false,1199742978,,2/15/2014 21:14:06,false,pforads,1.0,17445146,ROU,14,Constanta,5.14.184.68,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,Electrical Connectors,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Method and apparatus for measuring photoreceptor voltage potential using -&gt;Adaptive bias control for tri-level xerography -&gt;Image recording apparatus detecting and controlling ima,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus ,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus provided with surface potential control device -&gt;Digitally regulated power supply for use in electrostatic  transfer -&gt;Apparatus for automatically regulati,Cutting and clamping sleeve contact 
414407270,2/15/2014 21:15:09,true,false,1199743388,,2/15/2014 21:12:49,false,clixsense,1.0,9935970,BGR,"","",92.247.112.130,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,Electrical Connectors,-&gt;Terminal block -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Method and apparatus for measuring photoreceptor voltage potential using -&gt;Adaptive bias control for tri-level xerography -&gt;Image recording apparatus detecting and controlling ima,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Cycle-up control scheme -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for stabilizing electrophotographic images -&gt;Apparatus ,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus using measured data to adjust the operation level -&gt;Image formation apparatus including means for detecting and controlling -&gt;Method of and apparatus for s,-&gt;Accurate dynamic control of the potential on the photoconductor surface -&gt;Image forming apparatus provided with surface potential control device -&gt;Digitally regulated power supply for use in electrostatic  transfer -&gt;Apparatus for automatically regulati,Cutting and clamping sleeve contact 
414407271,2/15/2014 21:11:23,true,false,1199741563,,2/15/2014 21:11:11,false,gptbanks,1.0,16389317,IND,02,Hyderabad,124.123.93.202,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Process and catalyst for producing polyethylene having a broad molecular ,-&gt;Supported polymerization catalyst -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Metallocenes and processes therefor and therewith 
414407271,2/15/2014 21:11:50,true,false,1199741751,,2/15/2014 21:11:41,false,neodev,1.0,20073525,ROU,23,Iasi,79.112.57.99,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Process and catalyst for producing polyethylene having a broad molecular ,-&gt;Supported polymerization catalyst -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Metallocenes and processes therefor and therewith 
414407271,2/15/2014 21:12:00,true,false,1199741817,,2/15/2014 21:11:36,false,getpaid,1.0,17526441,IND,02,Hyderabad,124.123.158.96,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Process and catalyst for producing polyethylene having a broad molecular ,-&gt;Supported polymerization catalyst -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Metallocenes and processes therefor and therewith 
414407271,2/15/2014 21:12:12,true,false,1199741910,,2/15/2014 21:11:52,false,gptbanks,1.0,19434128,CAN,"","",23.229.5.117,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Process and catalyst for producing polyethylene having a broad molecular ,-&gt;Supported polymerization catalyst -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Metallocenes and processes therefor and therewith 
414407271,2/15/2014 21:12:17,true,false,1199741942,,2/15/2014 21:12:06,false,clixsense,1.0,19086724,DEU,04,Hamburg,85.177.209.138,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Process and catalyst for producing polyethylene having a broad molecular ,-&gt;Supported polymerization catalyst -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Metallocenes and processes therefor and therewith 
414407271,2/15/2014 21:12:19,true,false,1199741946,,2/15/2014 21:12:11,false,neodev,1.0,20073525,ROU,23,Iasi,79.112.57.99,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Process and catalyst for producing polyethylene having a broad molecular ,-&gt;Supported polymerization catalyst -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Insulated terminal and module -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Insulation displacement connector -&gt;Insulated terminal and module -&gt;Insulation displacing barrel terminal -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,-&gt;Cutting and clamp sleeve contact and method of connecting insulated -&gt;Terminal element for cable wires and drop wire cables -&gt;Slotted pate terminal for stranded wire -&gt;Terminal for cross connect apparatus -&gt;Transversely slotted barrel terminal -&gt;,Metallocenes and processes therefor and therewith 
