_unit_id,_created_at,_golden,_canary,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,choose_path,end,path_1,path_2,path_3,path_4,path_5,start
414403529,2/15/2014 21:09:23,false,,1199740646,,2/15/2014 21:09:11,false,gptbanks,1.0,19434128,CAN,"","",23.229.5.117,"-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;",Radiation Imagery Chemistry Process Composition or Product Thereof,"-&gt;Metal film imaging structure -&gt;Imaging process and article employing photolabile, blocked surfactant -&gt;",-&gt;Metal film imaging structure -&gt;,-&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;,"-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;","-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Negative working diazo color proofing method -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;",Partially translucent white film having a metallized surface 
414403529,2/15/2014 21:10:06,false,,1199741001,,2/15/2014 21:09:52,false,gptbanks,1.0,16389317,IND,02,Hyderabad,124.123.93.202,-&gt;Metal film imaging structure -&gt;,Radiation Imagery Chemistry Process Composition or Product Thereof,"-&gt;Metal film imaging structure -&gt;Imaging process and article employing photolabile, blocked surfactant -&gt;",-&gt;Metal film imaging structure -&gt;,-&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;,"-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;","-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Negative working diazo color proofing method -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;",Partially translucent white film having a metallized surface 
414403529,2/15/2014 21:10:05,false,,1199741002,,2/15/2014 21:09:55,false,giftcardgpt,1.0,20192951,CAN,"","",23.229.5.117,"-&gt;Metal film imaging structure -&gt;Imaging process and article employing photolabile, blocked surfactant -&gt;",Radiation Imagery Chemistry Process Composition or Product Thereof,"-&gt;Metal film imaging structure -&gt;Imaging process and article employing photolabile, blocked surfactant -&gt;",-&gt;Metal film imaging structure -&gt;,-&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;,"-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;","-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Negative working diazo color proofing method -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;",Partially translucent white film having a metallized surface 
414403529,2/15/2014 21:10:15,false,,1199741078,,2/15/2014 21:10:02,false,clixsense,1.0,19086724,DEU,04,Hamburg,85.177.209.138,"-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;",Radiation Imagery Chemistry Process Composition or Product Thereof,"-&gt;Metal film imaging structure -&gt;Imaging process and article employing photolabile, blocked surfactant -&gt;",-&gt;Metal film imaging structure -&gt;,-&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;,"-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;","-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Negative working diazo color proofing method -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;",Partially translucent white film having a metallized surface 
414403529,2/15/2014 21:10:21,false,,1199741122,,2/15/2014 21:10:04,false,neodev,1.0,11190310,USA,AL,Birmingham,71.45.54.141,"-&gt;Metal film imaging structure -&gt;Imaging process and article employing photolabile, blocked surfactant -&gt;",Radiation Imagery Chemistry Process Composition or Product Thereof,"-&gt;Metal film imaging structure -&gt;Imaging process and article employing photolabile, blocked surfactant -&gt;",-&gt;Metal film imaging structure -&gt;,-&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;,"-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Positive working naphthoquinone diazide color proofing transfer process -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;","-&gt;Photopolymerizable positive working, peel developable, single sheet -&gt;Negative working diazo color proofing method -&gt;Radiation Imagery Chemistry Process Composition or Product Thereof-&gt;",Partially translucent white film having a metallized surface 
414403530,2/15/2014 21:08:58,false,,1199740410,,2/15/2014 21:08:43,false,clixsense,1.0,19086724,DEU,04,Hamburg,85.177.209.138,-&gt;Application independent (open) hypermedia enablement services -&gt;Garbage collector for hypermedia systems -&gt;Hyperedge entity-relationship data base systems -&gt;,Magnetic bubble domain relational data base system ,-&gt;Method for forming a reusable and modifiable database interface object -&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Hyperedge entity-relationship data ba,-&gt;Application independent (open) hypermedia enablement services -&gt;Garbage collector for hypermedia systems -&gt;Hyperedge entity-relationship data base systems -&gt;,-&gt;Operating system and data base having an access structure formed by a -&gt;Relational database system -&gt;,-&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Bubble domain relational data base system -&gt;,-&gt;System for interactively creating action bar pull-down windows of a user -&gt;Interactive construction of means for database maintenance -&gt;Hyperedge entity-relationship data base systems -&gt;,Reuseable and modifiable interface object 
414403530,2/15/2014 21:09:23,false,,1199740633,,2/15/2014 21:09:11,false,neodev,1.0,11016863,UKR,"","",95.111.196.5,-&gt;System for interactively creating action bar pull-down windows of a user -&gt;Interactive construction of means for database maintenance -&gt;Hyperedge entity-relationship data base systems -&gt;,Magnetic bubble domain relational data base system ,-&gt;Method for forming a reusable and modifiable database interface object -&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Hyperedge entity-relationship data ba,-&gt;Application independent (open) hypermedia enablement services -&gt;Garbage collector for hypermedia systems -&gt;Hyperedge entity-relationship data base systems -&gt;,-&gt;Operating system and data base having an access structure formed by a -&gt;Relational database system -&gt;,-&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Bubble domain relational data base system -&gt;,-&gt;System for interactively creating action bar pull-down windows of a user -&gt;Interactive construction of means for database maintenance -&gt;Hyperedge entity-relationship data base systems -&gt;,Reuseable and modifiable interface object 
414403530,2/15/2014 21:09:51,false,,1199740856,,2/15/2014 21:09:22,false,prodege,1.0,18407626,USA,MA,Woburn,50.169.246.110,-&gt;Method for forming a reusable and modifiable database interface object -&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Hyperedge entity-relationship data ba,Magnetic bubble domain relational data base system ,-&gt;Method for forming a reusable and modifiable database interface object -&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Hyperedge entity-relationship data ba,-&gt;Application independent (open) hypermedia enablement services -&gt;Garbage collector for hypermedia systems -&gt;Hyperedge entity-relationship data base systems -&gt;,-&gt;Operating system and data base having an access structure formed by a -&gt;Relational database system -&gt;,-&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Bubble domain relational data base system -&gt;,-&gt;System for interactively creating action bar pull-down windows of a user -&gt;Interactive construction of means for database maintenance -&gt;Hyperedge entity-relationship data base systems -&gt;,Reuseable and modifiable interface object 
414403530,2/15/2014 21:09:50,false,,1199740871,,2/15/2014 21:09:38,false,gptbanks,1.0,16389317,IND,02,Hyderabad,124.123.93.202,-&gt;Application independent (open) hypermedia enablement services -&gt;Garbage collector for hypermedia systems -&gt;Hyperedge entity-relationship data base systems -&gt;,Magnetic bubble domain relational data base system ,-&gt;Method for forming a reusable and modifiable database interface object -&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Hyperedge entity-relationship data ba,-&gt;Application independent (open) hypermedia enablement services -&gt;Garbage collector for hypermedia systems -&gt;Hyperedge entity-relationship data base systems -&gt;,-&gt;Operating system and data base having an access structure formed by a -&gt;Relational database system -&gt;,-&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Bubble domain relational data base system -&gt;,-&gt;System for interactively creating action bar pull-down windows of a user -&gt;Interactive construction of means for database maintenance -&gt;Hyperedge entity-relationship data base systems -&gt;,Reuseable and modifiable interface object 
414403530,2/15/2014 21:42:44,false,,1199752572,,2/15/2014 21:40:18,false,giftcardgpt,1.0,20192951,CAN,"","",23.229.5.117,-&gt;Method for forming a reusable and modifiable database interface object -&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Hyperedge entity-relationship data ba,Magnetic bubble domain relational data base system ,-&gt;Method for forming a reusable and modifiable database interface object -&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Hyperedge entity-relationship data ba,-&gt;Application independent (open) hypermedia enablement services -&gt;Garbage collector for hypermedia systems -&gt;Hyperedge entity-relationship data base systems -&gt;,-&gt;Operating system and data base having an access structure formed by a -&gt;Relational database system -&gt;,-&gt;Point and shoot interface for linking database records to spreadsheets -&gt;Apparatus for specifying a result relation in a relational database -&gt;Bubble domain relational data base system -&gt;,-&gt;System for interactively creating action bar pull-down windows of a user -&gt;Interactive construction of means for database maintenance -&gt;Hyperedge entity-relationship data base systems -&gt;,Reuseable and modifiable interface object 
414403531,2/15/2014 21:09:07,false,,1199740454,,2/15/2014 21:08:54,false,gptbanks,1.0,16389317,IND,02,Hyderabad,124.123.93.202,-&gt;Couplers for electro-optical elements -&gt;,Radiant Energy,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optic adaptor junction -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optical device with a laser-to-fiber coupler -&gt;Couplers for electro-optical elements -&gt;,-&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Arrangement for coupling between an electrooptic device and an optical -&gt;Couplers for electro-optical elements -&gt;,Device for holding in position a transducer and an optical waveguide 
414403531,2/15/2014 21:09:45,false,,1199740814,,2/15/2014 21:09:36,false,neodev,1.0,20073525,ROU,23,Iasi,79.112.57.99,-&gt;Encapsulated light source with coupled fiberguide -&gt;Couplers for electro-optical elements -&gt;,Radiant Energy,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optic adaptor junction -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optical device with a laser-to-fiber coupler -&gt;Couplers for electro-optical elements -&gt;,-&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Arrangement for coupling between an electrooptic device and an optical -&gt;Couplers for electro-optical elements -&gt;,Device for holding in position a transducer and an optical waveguide 
414403531,2/15/2014 21:09:52,false,,1199740866,,2/15/2014 21:09:35,false,giftcardgpt,1.0,20192951,CAN,"","",23.229.5.117,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optic adaptor junction -&gt;Couplers for electro-optical elements -&gt;,Radiant Energy,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optic adaptor junction -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optical device with a laser-to-fiber coupler -&gt;Couplers for electro-optical elements -&gt;,-&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Arrangement for coupling between an electrooptic device and an optical -&gt;Couplers for electro-optical elements -&gt;,Device for holding in position a transducer and an optical waveguide 
414403531,2/15/2014 21:09:59,false,,1199740918,,2/15/2014 21:09:43,false,gptbanks,1.0,19434128,CAN,"","",23.229.5.117,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optic adaptor junction -&gt;Couplers for electro-optical elements -&gt;,Radiant Energy,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optic adaptor junction -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optical device with a laser-to-fiber coupler -&gt;Couplers for electro-optical elements -&gt;,-&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Arrangement for coupling between an electrooptic device and an optical -&gt;Couplers for electro-optical elements -&gt;,Device for holding in position a transducer and an optical waveguide 
414403531,2/15/2014 21:38:28,false,,1199751421,,2/15/2014 21:38:02,false,gptbanks,1.0,15664212,ROU,10,Bucharest,82.137.12.83,-&gt;Encapsulated light source with coupled fiberguide -&gt;Arrangement for coupling between an electrooptic device and an optical -&gt;Couplers for electro-optical elements -&gt;,Radiant Energy,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optic adaptor junction -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Optical device with a laser-to-fiber coupler -&gt;Couplers for electro-optical elements -&gt;,-&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Couplers for electro-optical elements -&gt;,-&gt;Encapsulated light source with coupled fiberguide -&gt;Arrangement for coupling between an electrooptic device and an optical -&gt;Couplers for electro-optical elements -&gt;,Device for holding in position a transducer and an optical waveguide 
